    0.22925E+01    0.77175E+01
    0.23388E+01    0.73447E+01
    0.23861E+01    0.69896E+01
    0.24343E+01    0.66513E+01
    0.24835E+01    0.63290E+01
    0.25336E+01    0.60220E+01
    0.25848E+01    0.57296E+01
    0.26370E+01    0.54511E+01
    0.26903E+01    0.51859E+01
    0.27447E+01    0.49333E+01
    0.28001E+01    0.46927E+01
    0.28567E+01    0.44637E+01
    0.29144E+01    0.42456E+01
    0.29733E+01    0.40379E+01
    0.30333E+01    0.38403E+01
    0.30946E+01    0.36521E+01
    0.31571E+01    0.34730E+01
    0.32209E+01    0.33025E+01
    0.32860E+01    0.31402E+01
    0.33523E+01    0.29857E+01
    0.34201E+01    0.28387E+01
    0.34892E+01    0.26988E+01
    0.35596E+01    0.25657E+01
    0.36316E+01    0.24390E+01
    0.37049E+01    0.23185E+01
    0.37798E+01    0.22039E+01
    0.38561E+01    0.20948E+01
    0.39340E+01    0.19910E+01
    0.40135E+01    0.18922E+01
    0.40946E+01    0.17983E+01
    0.41773E+01    0.17090E+01
    0.42617E+01    0.16240E+01
    0.43478E+01    0.15432E+01
    0.44356E+01    0.14664E+01
    0.45252E+01    0.13933E+01
    0.46166E+01    0.13238E+01
    0.47099E+01    0.12577E+01
    0.48050E+01    0.11949E+01
    0.49021E+01    0.11351E+01
    0.50011E+01    0.10783E+01
    0.51021E+01    0.10243E+01
    0.52052E+01    0.97297E+00
    0.53104E+01    0.92417E+00
    0.54176E+01    0.87778E+00
    0.55271E+01    0.83369E+00
    0.56387E+01    0.79178E+00
    0.57526E+01    0.75195E+00
    0.58689E+01    0.71409E+00
    0.59874E+01    0.67812E+00
    0.61084E+01    0.64394E+00
    0.62318E+01    0.61145E+00
    0.63577E+01    0.58058E+00
    0.64861E+01    0.55126E+00
    0.66171E+01    0.52339E+00
    0.67508E+01    0.49692E+00
    0.68872E+01    0.47176E+00
    0.70263E+01    0.44787E+00
    0.71682E+01    0.42517E+00
    0.73130E+01    0.40360E+00
    0.74608E+01    0.38311E+00
    0.76115E+01    0.36365E+00
    0.77653E+01    0.34516E+00
    0.79221E+01    0.32760E+00
    0.80822E+01    0.31093E+00
    0.82454E+01    0.29508E+00
    0.84120E+01    0.28004E+00
    0.85819E+01    0.26575E+00
    0.87553E+01    0.25218E+00
    0.89322E+01    0.23929E+00
    0.91126E+01    0.22705E+00
    0.92967E+01    0.21543E+00
    0.94845E+01    0.20440E+00
    0.96761E+01    0.19393E+00
    0.98716E+01    0.18398E+00
    0.10071E+02    0.17454E+00
    0.10274E+02    0.16559E+00
    0.10482E+02    0.15709E+00
    0.10694E+02    0.14902E+00
    0.10910E+02    0.14136E+00
    0.11130E+02    0.13410E+00
    0.11355E+02    0.12720E+00
    0.11584E+02    0.12066E+00
    0.11818E+02    0.11446E+00
    0.12057E+02    0.10857E+00
